Time,tmpc_max,dwpc_max,mslp_max,wdir_max,wspd_max,skct_max,pr1h_max,tmpc_min,dwpc_min,mslp_min,wdir_min,wspd_min,skct_min,pr1h_min,tmpc_mean,dwpc_mean,mslp_mean,wdir_mean,wspd_mean,skct_mean,pr1h_mean,tmpc_total,dwpc_total,mslp_total,wdir_total,wspd_total,skct_total,pr1h_total
2010-09-05,21.7,10.6,1018.0,310.0,8.8,4.0,0.0,10.0,7.2,1014.8,240.0,2.1,0.0,0.0,15.710526315789474,8.784210526315789,1016.2368421052631,286.3157894736842,4.673684210526316,0.8421052631578947,0.0,298.5,166.89999999999998,19308.5,5440.0,88.80000000000001,16.0,0.0
2010-09-06,26.7,11.1,1018.2,220.0,6.2,0.0,0.0,8.9,7.2,1013.5,0.0,0.0,0.0,0.0,18.142105263157898,8.647368421052633,1016.5421052631581,119.47368421052632,2.8947368421052637,0.0,0.0,344.70000000000005,164.3,19314.300000000003,2270.0,55.000000000000014,0.0,0.0
2010-09-07,31.7,12.2,1016.7,200.0,11.3,0.0,0.0,12.2,8.9,1011.2,0.0,0.0,0.0,0.0,22.547368421052635,10.647368421052631,1014.1999999999999,155.26315789473685,6.589473684210525,0.0,0.0,428.40000000000003,202.29999999999998,19269.8,2950.0,125.19999999999997,0.0,0.0
2010-09-08,27.2,16.1,1017.0,280.0,9.8,2.0,0.0,19.4,5.6,1012.6,180.0,3.6,0.0,0.0,23.24736842105263,10.86315789473684,1015.2421052631578,238.42105263157896,6.468421052631579,0.42105263157894735,0.0,441.7,206.39999999999998,19289.6,4530.0,122.9,8.0,0.0
2010-09-09,25.6,10.6,1021.8,350.0,5.1,0.0,0.0,8.3,7.2,1018.2,0.0,0.0,0.0,0.0,17.957894736842103,8.73157894736842,1019.7052631578948,253.88888888888889,2.678947368421053,0.0,0.0,341.2,165.9,19374.4,4570.0,50.90000000000001,0.0,0.0
2010-09-10,25.6,10.6,1020.1,130.0,5.1,7.0,0.0,10.0,8.3,1015.4,50.0,2.6,0.0,0.0,17.77894736842105,9.215789473684213,1018.4421052631579,86.66666666666667,3.4947368421052643,0.6842105263157895,0.0,337.79999999999995,175.10000000000005,19350.4,1560.0,66.40000000000002,13.0,0.0
2010-09-11,21.7,13.3,1015.5,150.0,6.2,8.0,0.0,13.3,9.4,1011.8,60.0,3.6,0.0,0.0,18.110526315789475,10.931578947368426,1014.0736842105264,106.3157894736842,5.0052631578947375,5.7368421052631575,0.0,344.1,207.70000000000007,19267.4,2020.0,95.10000000000001,109.0,0.0
2010-09-12,25.6,19.4,1012.7,300.0,8.2,8.0,3.0,17.0,13.9,1010.3,0.0,0.0,0.0,0.0,20.97368421052632,16.27894736842105,1011.1411764705881,216.31578947368422,4.415789473684211,6.222222222222222,0.2421052631578947,398.50000000000006,309.29999999999995,17189.399999999998,4110.0,83.90000000000002,112.0,4.6
2010-09-13,28.9,13.9,1020.8,300.0,6.2,2.0,0.0,10.6,8.3,1016.8,0.0,0.0,0.0,0.0,20.036842105263155,10.28421052631579,1018.8631578947369,244.73684210526315,3.1736842105263166,0.10526315789473684,0.0,380.69999999999993,195.40000000000003,19358.4,4650.0,60.30000000000001,2.0,0.0
2010-09-14,31.7,13.9,1019.0,280.0,7.7,4.0,0.0,14.4,11.7,1015.3,220.0,2.6,0.0,0.0,23.15263157894737,12.521052631578948,1017.4473684210528,251.57894736842104,4.531578947368422,0.9473684210526315,0.0,439.90000000000003,237.90000000000003,19331.500000000004,4780.0,86.10000000000001,18.0,0.0
2010-09-15,29.4,14.4,1019.3,200.0,4.1,8.0,0.0,16.1,10.6,1016.5,0.0,0.0,0.0,0.0,21.66315789473684,12.568421052631583,1017.742105263158,60.526315789473685,2.010526315789474,2.6842105263157894,0.0,411.59999999999997,238.80000000000007,19337.100000000002,1150.0,38.20000000000001,51.0,0.0
2010-09-16,31.1,15.0,1019.6,210.0,5.7,2.0,0.0,12.8,10.6,1012.3,60.0,2.6,0.0,0.0,22.18947368421053,12.200000000000001,1017.0388888888889,119.44444444444444,3.966666666666667,0.5882352941176471,0.0,421.6000000000001,231.8,18306.7,2150.0,71.4,10.0,0.0
2010-09-17,22.8,18.3,1015.3,320.0,8.8,8.0,0.3,19.4,12.8,1008.8,210.0,2.6,0.0,0.0,21.189473684210522,15.989473684210527,1011.1444444444444,266.3157894736842,5.9526315789473685,6.2631578947368425,0.015789473684210527,402.5999999999999,303.8,18200.6,5060.0,113.1,119.0,0.3
2010-09-18,27.2,11.7,1021.2,350.0,3.1,8.0,0.0,8.9,7.8,1018.0,0.0,0.0,0.0,0.0,17.74736842105263,9.742105263157894,1019.3631578947369,80.58823529411765,1.4894736842105265,0.5263157894736842,0.0,337.2,185.1,19367.9,1370.0,28.300000000000004,10.0,0.0
2010-09-19,28.9,17.8,1021.2,330.0,6.7,7.0,0.0,12.2,10.0,1018.5,0.0,0.0,0.0,0.0,20.57894736842105,14.221052631578948,1019.8315789473686,161.66666666666666,2.926315789473685,0.6842105263157895,0.0,390.99999999999994,270.2,19376.800000000003,2910.0,55.600000000000016,13.0,0.0
2010-09-20,26.1,18.3,1022.7,350.0,5.7,8.0,1.3,15.6,13.3,1019.1,0.0,0.0,0.0,0.0,20.457894736842107,16.636842105263163,1020.7722222222221,76.11111111111111,2.1421052631578954,6.0,0.12105263157894736,388.70000000000005,316.1000000000001,18373.899999999998,1370.0,40.70000000000001,114.0,2.3
2010-09-21,32.8,17.8,1019.5,210.0,5.1,8.0,0.0,17.8,14.4,1014.6,0.0,0.0,0.0,0.0,24.85789473684211,16.326315789473682,1017.7631578947367,117.77777777777777,2.7736842105263166,5.0,0.0,472.30000000000007,310.2,19337.499999999996,2120.0,52.70000000000002,95.0,0.0
2010-09-22,35.0,17.8,1015.2,230.0,9.8,4.0,0.0,18.9,11.1,1010.7,160.0,2.6,0.0,0.0,27.131578947368414,15.499999999999996,1013.4421052631578,194.21052631578948,5.9526315789473685,0.7368421052631579,0.0,515.4999999999999,294.49999999999994,19255.399999999998,3690.0,113.10000000000001,14.0,0.0
2010-09-23,25.6,19.4,1018.7,310.0,5.7,8.0,11.9,18.3,16.1,1013.2,0.0,0.0,0.0,0.0,21.110526315789475,18.031578947368423,1016.521052631579,98.94736842105263,1.578947368421053,3.210526315789474,0.8736842105263158,401.1,342.6,19313.9,1880.0,30.000000000000007,61.0,16.6
2010-09-24,33.3,17.8,1018.2,220.0,11.8,4.0,0.0,17.8,15.6,1013.0,110.0,1.5,0.0,0.0,25.731578947368423,17.26315789473684,1015.9631578947368,180.52631578947367,7.210526315789473,0.8421052631578947,0.0,488.90000000000003,327.99999999999994,19303.3,3430.0,136.99999999999997,16.0,0.0
2010-09-25,25.0,19.4,1016.1,280.0,10.8,8.0,1.0,20.0,11.1,1010.5,180.0,4.1,0.0,0.0,22.778947368421054,15.25789473684211,1013.5894736842104,236.8421052631579,7.505263157894737,3.3333333333333335,0.06842105263157895,432.8,289.9000000000001,19258.199999999997,4500.0,142.6,60.0,1.3
2010-09-26,21.7,10.6,1021.1,360.0,5.7,8.0,0.0,8.9,7.8,1018.1,230.0,2.6,0.0,0.0,14.826315789473687,8.973684210526317,1019.384210526316,299.44444444444446,3.4210526315789482,0.8947368421052632,0.0,281.70000000000005,170.50000000000003,19368.300000000003,5390.0,65.00000000000001,17.0,0.0
2010-09-27,16.1,10.0,1020.2,360.0,6.7,8.0,0.5,10.6,5.6,1018.0,10.0,2.1,2.0,0.0,13.11578947368421,8.236842105263156,1019.1947368421053,63.68421052631579,4.494736842105263,7.052631578947368,0.042105263157894736,249.2,156.49999999999997,19364.7,1210.0,85.4,134.0,0.8
2010-09-28,19.4,7.2,1017.4,360.0,5.1,4.0,0.0,6.7,5.0,1011.4,20.0,1.5,0.0,0.0,13.578947368421053,6.142105263157895,1014.9578947368421,157.89473684210526,3.647368421052632,0.8421052631578947,0.0,258.0,116.70000000000002,19284.2,3000.0,69.30000000000001,16.0,0.0
2010-09-29,24.0,9.0,1009.4,330.0,4.1,4.0,0.0,6.1,4.4,1007.5,0.0,0.0,0.0,0.0,14.899999999999999,6.978947368421053,1008.4944444444445,152.6315789473684,1.578947368421053,1.1578947368421053,0.0,283.09999999999997,132.6,18152.9,2900.0,30.000000000000007,22.0,0.0
2010-09-30,25.6,10.0,1012.4,290.0,5.1,4.0,0.0,7.8,4.4,1008.7,0.0,0.0,0.0,0.0,16.821052631578947,7.252631578947369,1010.5789473684208,127.5,2.4055555555555563,0.21052631578947367,0.0,319.59999999999997,137.8,19200.999999999996,2040.0,43.30000000000001,4.0,0.0
2010-10-01,25.6,12.2,1014.4,360.0,10.8,7.0,0.0,11.1,3.9,1009.2,0.0,0.0,0.0,0.0,18.694736842105264,8.499999999999998,1011.278947368421,209.47368421052633,5.805263157894736,1.0526315789473684,0.0,355.20000000000005,161.49999999999997,19214.3,3980.0,110.29999999999998,20.0,0.0
2010-10-02,23.3,11.7,1021.4,360.0,5.1,0.0,0.0,6.7,3.9,1017.1,40.0,1.5,0.0,0.0,15.378947368421056,6.715789473684212,1019.2947368421052,304.44444444444446,2.7684210526315796,0.0,0.0,292.20000000000005,127.60000000000002,19366.6,5480.0,52.600000000000016,0.0,0.0
2010-10-03,15.0,10.0,1023.1,360.0,10.3,8.0,3.8,10.6,5.6,1015.1,10.0,2.6,0.0,0.0,12.510526315789475,7.610526315789472,1018.7631578947369,228.42105263157896,6.610526315789474,6.684210526315789,0.32105263157894737,237.70000000000002,144.59999999999997,19356.5,4340.0,125.6,127.0,6.1
2010-10-04,16.0,4.4,1028.8,360.0,7.7,8.0,0.0,5.6,0.6,1024.6,10.0,4.6,0.0,0.0,10.378947368421054,2.6,1026.863157894737,107.36842105263158,5.957894736842106,3.4210526315789473,0.0,197.20000000000002,49.400000000000006,19510.4,2040.0,113.20000000000002,65.0,0.0
2010-10-05,17.2,2.8,1030.7,360.0,5.7,0.0,0.0,1.1,-0.6,1027.5,10.0,2.1,0.0,0.0,9.852631578947367,1.2368421052631582,1028.7105263157894,105.78947368421052,3.7210526315789476,0.0,0.0,187.19999999999996,23.500000000000004,19545.499999999996,2010.0,70.7,0.0,0.0
2010-10-06,20.6,5.0,1030.7,350.0,4.6,0.0,0.0,2.2,-1.1,1026.1,0.0,0.0,0.0,0.0,11.642105263157895,1.2894736842105259,1028.494736842105,237.22222222222223,2.1947368421052635,0.0,0.0,221.2,24.499999999999993,19541.399999999998,4270.0,41.70000000000001,0.0,0.0
2010-10-07,25.0,7.2,1025.3,290.0,7.7,0.0,0.0,3.9,2.2,1017.4,0.0,0.0,0.0,0.0,14.536842105263156,4.389473684210526,1022.0526315789475,257.36842105263156,4.147368421052631,0.0,0.0,276.2,83.4,19419.000000000004,4890.0,78.8,0.0,0.0
2010-10-08,26.1,10.6,1020.8,360.0,4.6,0.0,0.0,8.3,0.0,1016.5,10.0,1.5,0.0,0.0,16.842105263157894,6.368421052631578,1019.0578947368421,300.6666666666667,3.115789473684211,0.0,0.0,320.0,120.99999999999999,19362.1,4510.0,59.20000000000001,0.0,0.0
2010-10-09,27.2,6.7,1021.3,330.0,4.6,0.0,0.0,6.1,0.0,1017.5,0.0,0.0,0.0,0.0,16.921052631578945,3.426315789473685,1019.573684210526,241.57894736842104,2.410526315789474,0.0,0.0,321.49999999999994,65.10000000000001,19371.899999999994,4590.0,45.80000000000001,0.0,0.0
2010-10-10,30.6,12.2,1018.6,290.0,4.6,2.0,0.0,10.0,5.0,1015.4,0.0,0.0,0.0,0.0,20.15263157894737,8.76842105263158,1017.0578947368421,214.21052631578948,2.389473684210527,0.10526315789473684,0.0,382.90000000000003,166.6,19324.1,4070.0,45.40000000000001,2.0,0.0
2010-10-11,30.6,12.8,1016.3,250.0,6.7,7.0,0.0,12.2,6.1,1011.4,0.0,0.0,0.0,0.0,20.873684210526317,10.27894736842105,1014.4736842105265,138.33333333333334,1.9526315789473685,0.5789473684210527,0.0,396.6,195.29999999999995,19275.000000000004,2490.0,37.1,11.0,0.0
2010-10-12,29.4,11.1,1012.0,300.0,5.7,2.0,0.0,13.3,7.2,1009.5,0.0,0.0,0.0,0.0,20.989473684210527,8.568421052631582,1010.921052631579,207.3684210526316,2.826315789473685,0.42105263157894735,0.0,398.8,162.80000000000004,19207.5,3940.0,53.70000000000001,8.0,0.0
2010-10-13,26.1,11.1,1013.5,240.0,3.6,7.0,0.0,11.7,8.3,1010.9,0.0,0.0,0.0,0.0,19.178947368421053,9.573684210526316,1012.3473684210526,100.0,1.5263157894736845,2.3684210526315788,0.0,364.4,181.9,19234.6,1900.0,29.000000000000007,45.0,0.0
2010-10-14,18.3,14.0,1019.6,360.0,8.8,8.0,4.1,10.6,5.0,1014.3,0.0,0.0,0.0,0.0,14.433333333333334,10.455555555555557,1016.4,298.3333333333333,4.388888888888889,2.7222222222222223,0.22777777777777775,259.8,188.20000000000005,17278.8,5370.0,79.00000000000001,49.0,4.1
2010-10-15,20.0,3.9,1021.9,320.0,9.3,2.0,0.0,2.2,-2.2,1013.5,230.0,1.5,0.0,0.0,11.352631578947367,0.6105263157894737,1019.2578947368422,282.63157894736844,4.0736842105263165,0.21052631578947367,0.0,215.7,11.6,19365.9,5370.0,77.4,4.0,0.0
2010-10-16,18.3,3.9,1019.8,360.0,6.7,2.0,0.0,7.2,2.2,1009.7,280.0,2.1,0.0,0.0,12.85263157894737,3.1631578947368415,1016.0789473684208,324.7368421052632,4.952631578947368,0.10526315789473684,0.0,244.20000000000005,60.09999999999999,19305.499999999996,6170.0,94.09999999999998,2.0,0.0
2010-10-17,22.2,6.1,1022.5,220.0,8.2,2.0,0.0,3.3,2.2,1016.8,0.0,0.0,0.0,0.0,12.805263157894734,3.247368421052631,1020.2105263157895,168.42105263157896,4.4947368421052625,0.10526315789473684,0.0,243.29999999999995,61.69999999999999,19384.0,3200.0,85.39999999999999,2.0,0.0
2010-10-18,22.8,8.3,1019.3,350.0,5.1,2.0,0.0,7.8,0.6,1016.6,20.0,1.5,0.0,0.0,15.357894736842105,4.499999999999999,1017.7263157894735,112.63157894736842,3.063157894736843,0.42105263157894735,0.0,291.8,85.49999999999999,19336.799999999996,2140.0,58.20000000000002,8.0,0.0
2010-10-19,16.7,3.3,1017.1,90.0,6.2,8.0,0.0,8.3,-2.2,1013.8,20.0,3.1,0.0,0.0,12.377777777777778,0.42777777777777803,1015.8105263157897,58.94736842105263,4.78421052631579,4.2105263157894735,0.0,222.8,7.700000000000005,19300.400000000005,1120.0,90.9,80.0,0.0
2010-10-20,18.3,5.6,1017.9,350.0,4.1,2.0,0.0,1.7,-1.1,1015.0,0.0,0.0,0.0,0.0,9.705263157894736,1.173684210526316,1016.4263157894736,224.73684210526315,2.5000000000000004,0.3157894736842105,0.0,184.39999999999998,22.300000000000004,19312.1,4270.0,47.50000000000001,6.0,0.0
2010-10-21,21.7,4.4,1014.7,280.0,10.3,4.0,0.0,2.8,-0.6,1008.9,210.0,2.1,0.0,0.0,12.373684210526314,0.9526315789473685,1012.0315789473685,234.21052631578948,5.7,0.631578947368421,0.0,235.09999999999997,18.1,19228.600000000002,4450.0,108.3,12.0,0.0
2010-10-22,16.1,3.3,1017.0,330.0,7.2,2.0,0.0,2.8,-3.3,1009.2,280.0,2.6,0.0,0.0,10.436842105263157,0.05263157894736828,1014.178947368421,307.89473684210526,4.721052631578948,0.3157894736842105,0.0,198.29999999999998,0.9999999999999973,19269.399999999998,5850.0,89.7,6.0,0.0
2010-10-23,21.1,1.1,1022.7,320.0,5.7,7.0,0.0,0.6,-3.9,1018.6,0.0,0.0,0.0,0.0,10.410526315789474,-2.115789473684211,1020.4105263157896,145.26315789473685,2.810526315789474,1.368421052631579,0.0,197.79999999999998,-40.2,19387.800000000003,2760.0,53.400000000000006,26.0,0.0
2010-10-24,27.2,6.1,1018.1,210.0,10.8,8.0,0.0,13.9,1.1,1013.3,160.0,3.1,0.0,0.0,19.65263157894737,3.715789473684211,1016.2052631578946,183.68421052631578,6.0473684210526315,3.6315789473684212,0.0,373.40000000000003,70.60000000000001,19307.899999999998,3490.0,114.9,69.0,0.0
2010-10-25,25.0,15.0,1013.2,210.0,11.3,8.0,2.0,14.4,3.9,1005.9,150.0,5.1,0.0,0.0,20.16842105263158,10.363157894736844,1009.757894736842,183.1578947368421,7.64736842105263,3.3684210526315788,0.14736842105263157,383.2,196.90000000000003,19185.399999999998,3480.0,145.29999999999998,64.0,2.8
2010-10-26,23.9,17.8,1003.7,220.0,9.3,8.0,0.3,13.9,12.8,997.6,160.0,2.1,0.0,0.0,19.02631578947369,15.252631578947364,1001.4666666666666,182.10526315789474,6.010526315789474,2.9444444444444446,0.015789473684210527,361.50000000000006,289.7999999999999,18026.399999999998,3460.0,114.20000000000002,53.0,0.3
2010-10-27,22.2,17.2,999.9,240.0,15.4,8.0,0.8,12.2,3.3,986.1,160.0,4.6,0.0,0.0,17.621052631578948,10.563157894736845,992.5166666666669,209.47368421052633,12.242105263157896,3.5789473684210527,0.05789473684210527,334.8,200.70000000000005,17865.300000000003,3980.0,232.60000000000002,68.0,1.1
2010-10-28,20.0,3.9,1009.2,250.0,13.4,2.0,0.0,8.9,-3.3,1003.0,190.0,5.1,0.0,0.0,14.094736842105263,1.3999999999999997,1005.7473684210527,220.0,8.784210526315789,0.10526315789473684,0.0,267.8,26.599999999999994,19109.2,4180.0,166.89999999999998,2.0,0.0
2010-10-29,7.8,1.1,1026.5,300.0,9.8,8.0,0.0,5.6,-0.6,1014.3,270.0,6.7,0.0,0.0,6.3842105263157904,0.1842105263157895,1021.3894736842108,285.2631578947368,8.26315789473684,6.7368421052631575,0.0,121.30000000000001,3.5000000000000004,19406.400000000005,5420.0,156.99999999999997,128.0,0.0
2010-10-30,11.7,-1.1,1030.4,350.0,3.1,2.0,0.0,-3.9,-5.6,1024.4,0.0,0.0,0.0,0.0,2.494736842105263,-3.731578947368422,1027.957894736842,227.64705882352942,1.978947368421053,0.3157894736842105,0.0,47.4,-70.90000000000002,19531.2,3870.0,37.60000000000001,6.0,0.0
2010-10-31,18.9,2.2,1020.4,290.0,11.8,2.0,0.0,2.2,-3.3,1010.4,180.0,3.6,0.0,0.0,9.66842105263158,-1.2526315789473688,1014.8684210526316,217.3684210526316,6.994736842105263,0.3157894736842105,0.0,183.70000000000002,-23.800000000000008,19282.5,4130.0,132.9,6.0,0.0
2010-11-01,12.8,5.0,1023.2,360.0,8.2,2.0,0.0,4.4,-2.8,1013.6,20.0,3.6,0.0,0.0,8.684210526315788,0.7000000000000001,1019.4684210526317,73.6842105263158,5.9105263157894745,0.10526315789473684,0.0,164.99999999999997,13.3,19369.9,1400.0,112.30000000000001,2.0,0.0
2010-11-02,13.3,0.0,1029.4,100.0,8.2,2.0,0.0,1.7,-1.7,1026.0,50.0,3.1,0.0,0.0,7.105263157894735,-0.863157894736842,1027.8631578947368,67.89473684210526,4.9947368421052625,0.42105263157894735,0.0,134.99999999999997,-16.4,19529.399999999998,1290.0,94.89999999999999,8.0,0.0
2010-11-03,10.6,-1.7,1030.6,90.0,6.7,2.0,0.0,1.1,-5.0,1026.0,40.0,3.6,0.0,0.0,5.526315789473683,-2.452631578947368,1028.4263157894738,63.1578947368421,5.557894736842106,0.42105263157894735,0.0,104.99999999999999,-46.599999999999994,19540.100000000002,1200.0,105.60000000000001,8.0,0.0
2010-11-04,13.9,0.0,1023.5,290.0,5.7,7.0,0.0,-2.2,-4.4,1012.9,60.0,2.1,0.0,0.0,5.3578947368421055,-2.3684210526315788,1018.6210526315791,176.31578947368422,3.342105263157896,1.4736842105263157,0.0,101.80000000000001,-45.0,19353.800000000003,3350.0,63.50000000000002,28.0,0.0
2010-11-05,11.7,3.3,1011.8,340.0,10.8,8.0,0.3,2.8,-0.6,1009.2,300.0,4.1,0.0,0.0,6.73157894736842,1.2157894736842103,1010.7684210526315,316.8421052631579,6.421052631578948,4.473684210526316,0.015789473684210527,127.89999999999998,23.099999999999998,19204.6,6020.0,122.00000000000001,85.0,0.3
2010-11-06,5.6,1.7,1019.5,340.0,9.8,8.0,0.0,-1.1,-6.7,1012.5,310.0,3.1,0.0,0.0,2.8894736842105258,-3.5105263157894746,1016.1842105263158,331.57894736842104,7.121052631578948,4.157894736842105,0.0,54.89999999999999,-66.70000000000002,19307.5,6300.0,135.3,79.0,0.0
2010-11-07,7.8,-5.6,1029.9,350.0,3.1,2.0,0.0,-7.2,-9.4,1022.7,0.0,0.0,0.0,0.0,-0.18421052631578974,-7.978947368421053,1027.3315789473684,180.55555555555554,1.6368421052631583,0.10526315789473684,0.0,-3.500000000000005,-151.6,19519.3,3250.0,31.10000000000001,2.0,0.0
2010-11-08,18.3,-2.2,1029.1,210.0,9.3,2.0,0.0,-1.1,-7.2,1020.6,170.0,3.1,0.0,0.0,7.594736842105264,-4.8578947368421055,1025.5,192.10526315789474,6.347368421052631,0.21052631578947367,0.0,144.3,-92.30000000000001,19484.5,3650.0,120.6,4.0,0.0
2010-11-09,21.7,0.6,1019.1,230.0,6.7,2.0,0.0,2.8,-3.9,1013.5,0.0,0.0,0.0,0.0,11.642105263157893,-1.431578947368421,1016.8578947368419,187.3684210526316,4.189473684210527,0.21052631578947367,0.0,221.19999999999996,-27.2,19320.299999999996,3560.0,79.60000000000001,4.0,0.0
2010-11-10,23.3,6.1,1016.0,240.0,6.7,2.0,0.0,4.4,-0.6,1013.7,160.0,1.5,0.0,0.0,13.347368421052632,2.6631578947368424,1014.7736842105262,191.57894736842104,3.7684210526315796,0.5263157894736842,0.0,253.60000000000002,50.6,19280.699999999997,3640.0,71.60000000000001,10.0,0.0
2010-11-11,21.7,8.9,1019.7,200.0,7.2,2.0,0.0,5.0,1.1,1016.5,100.0,2.6,0.0,0.0,12.905263157894735,4.7631578947368425,1018.4947368421053,146.8421052631579,4.610526315789474,0.21052631578947367,0.0,245.19999999999996,90.5,19351.4,2790.0,87.60000000000001,4.0,0.0
2010-11-12,23.9,12.2,1027.1,210.0,4.1,8.0,0.0,7.2,3.3,1022.1,0.0,0.0,0.0,0.0,15.226315789473684,7.421052631578949,1025.0789473684208,150.58823529411765,2.4842105263157905,2.6666666666666665,0.0,289.3,141.00000000000003,19476.499999999996,2560.0,47.20000000000002,48.0,0.0
2010-11-13,23.3,7.8,1027.3,180.0,6.2,0.0,0.0,6.1,0.0,1022.5,50.0,1.5,0.0,0.0,14.173684210526316,4.563157894736843,1025.5315789473686,118.94736842105263,3.6631578947368424,0.0,0.0,269.3,86.70000000000002,19485.100000000002,2260.0,69.60000000000001,0.0,0.0
2010-11-14,13.3,10.0,1019.1,250.0,9.8,8.0,1.3,6.1,0.0,1014.0,100.0,3.1,0.0,0.0,9.826315789473684,4.136842105263159,1015.6611111111112,182.6315789473684,6.200000000000001,6.894736842105263,0.06842105263157895,186.7,78.60000000000001,18281.9,3470.0,117.80000000000003,131.0,1.3
2010-11-15,11.1,0.0,1017.0,260.0,8.2,8.0,0.0,-1.1,-3.9,1014.1,190.0,3.6,0.0,0.0,5.347368421052631,-1.9315789473684208,1015.594736842105,237.3684210526316,6.010526315789474,2.6315789473684212,0.0,101.6,-36.699999999999996,19296.299999999996,4510.0,114.20000000000002,50.0,0.0
2010-11-16,13.3,1.1,1014.8,230.0,6.2,8.0,0.0,1.7,-3.3,1011.4,140.0,3.1,0.0,0.0,6.7,-0.6473684210526315,1012.9526315789475,187.89473684210526,4.747368421052631,4.157894736842105,0.0,127.3,-12.299999999999999,19246.100000000002,3570.0,90.19999999999999,79.0,0.0
2010-11-17,7.8,0.0,1011.6,360.0,5.7,7.0,0.0,-2.8,-5.0,1002.0,10.0,1.5,0.0,0.0,3.163157894736842,-1.915789473684211,1006.5473684210525,115.26315789473684,3.5789473684210535,0.6842105263157895,0.0,60.099999999999994,-36.400000000000006,19124.399999999998,2190.0,68.00000000000001,13.0,0.0
2010-11-18,10.6,2.2,1021.5,330.0,7.7,8.0,0.0,-2.2,-4.4,1008.6,230.0,2.1,0.0,0.0,3.5052631578947366,-0.8105263157894737,1015.9157894736841,274.7368421052632,4.531578947368422,1.736842105263158,0.0,66.6,-15.4,19302.399999999998,5220.0,86.10000000000001,33.0,0.0
2010-11-19,6.1,2.2,1027.6,340.0,5.1,8.0,0.0,0.0,-4.4,1022.8,290.0,1.5,0.0,0.0,4.0894736842105255,-0.5263157894736842,1025.8210526315788,317.36842105263156,3.142105263157896,6.684210526315789,0.0,77.69999999999999,-10.0,19490.6,6030.0,59.70000000000002,127.0,0.0
2010-11-20,11.0,2.8,1027.0,200.0,10.3,8.0,0.0,-5.0,-6.7,1017.5,140.0,2.6,0.0,0.0,2.9526315789473685,-1.3842105263157887,1022.5222222222221,173.68421052631578,5.921052631578948,2.210526315789474,0.0,56.1,-26.299999999999986,18405.399999999998,3300.0,112.5,42.0,0.0
2010-11-21,7.2,5.0,1024.6,200.0,5.7,9.0,0.0,-2.2,-2.2,1021.0,0.0,0.0,0.0,0.0,2.526315789473684,1.8421052631578947,1022.8111111111112,95.26315789473684,2.410526315789474,6.842105263157895,0.0,48.0,35.0,18410.600000000002,1810.0,45.80000000000001,130.0,0.0
2010-11-22,15.0,12.8,1020.6,190.0,10.8,8.0,0.0,3.9,3.3,1013.4,100.0,4.1,0.0,0.0,9.963157894736844,8.242105263157894,1016.8000000000002,167.3684210526316,6.926315789473685,6.7894736842105265,0.0,189.3,156.6,19319.200000000004,3180.0,131.60000000000002,129.0,0.0
2010-11-23,20.6,15.0,1013.4,200.0,13.4,8.0,0.5,15.6,12.8,1007.0,180.0,6.2,4.0,0.0,18.068421052631578,14.257894736842108,1010.9222222222221,188.42105263157896,9.92105263157895,7.368421052631579,0.042105263157894736,343.29999999999995,270.90000000000003,18196.6,3580.0,188.50000000000006,140.0,0.8
2010-11-24,5.0,1.1,1026.5,350.0,8.8,7.0,0.0,-1.1,-3.9,1013.7,10.0,2.6,0.0,0.0,1.5157894736842104,-1.9499999999999997,1021.8473684210524,286.8421052631579,5.0105263157894715,2.210526315789474,0.0,28.799999999999997,-35.099999999999994,19415.099999999995,5450.0,95.19999999999996,42.0,0.0
2010-11-25,2.8,2.2,1026.1,110.0,10.8,8.0,3.0,-2.8,-4.4,1010.8,60.0,3.6,0.0,0.0,-0.23157894736842108,-2.276470588235294,1019.4947368421053,95.78947368421052,7.815789473684211,5.842105263157895,0.32105263157894737,-4.4,-38.699999999999996,19370.4,1820.0,148.5,111.0,6.1
2010-11-26,8.3,8.3,1012.4,340.0,8.8,9.0,3.3,-0.6,-4.4,1005.1,0.0,0.0,2.0,0.0,4.468421052631579,3.5578947368421048,1007.4499999999998,276.3157894736842,5.315789473684212,7.7368421052631575,0.6157894736842104,84.9,67.6,16119.199999999997,5250.0,101.00000000000003,147.0,11.7
2010-11-27,1.1,-2.8,1017.7,270.0,9.3,8.0,0.0,-5.6,-10.0,1013.4,220.0,4.1,0.0,0.0,-2.3684210526315788,-7.442105263157896,1015.9473684210526,247.3684210526316,6.557894736842107,1.368421052631579,0.0,-45.0,-141.40000000000003,19303.0,4700.0,124.60000000000004,26.0,0.0
2010-11-28,3.0,-1.7,1022.5,330.0,7.2,8.0,0.0,-1.1,-5.6,1014.9,240.0,2.1,0.0,0.0,0.6842105263157895,-3.7210526315789467,1019.1894736842105,286.3157894736842,4.9263157894736835,3.5789473684210527,0.0,13.0,-70.69999999999999,19364.6,5440.0,93.6,68.0,0.0
2010-11-29,7.2,2.2,1025.0,170.0,7.7,2.0,0.0,-4.4,-5.6,1019.7,120.0,2.6,0.0,0.0,0.9947368421052629,-1.6526315789473678,1022.8947368421053,147.89473684210526,4.657894736842106,0.10526315789473684,0.0,18.899999999999995,-31.399999999999988,19435.0,2810.0,88.50000000000001,2.0,0.0
