Time,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
2010-01-02 06:00:00,-13.74,0.0,100.0,1.0,0.0,1000.0,-11.26,4.3,-5.4,6.902897942168927
2010-01-02 09:00:00,-15.19,0.0,100.0,0.0,0.04,1000.4,-12.66,4.9,-5.3,7.218032973047436
2010-01-02 12:00:00,-17.91,0.0,100.0,0.0,0.01,1000.7,-14.76,4.2,-6.0,7.323933369440223
2010-01-02 15:00:00,-20.07,0.0,8.0,0.0,0.0,1002.0,-15.76,4.3,-4.5,6.224146527838174
2010-01-02 18:00:00,-18.81,0.0,2.0,0.0,0.0,1001.3,-13.86,4.6,-4.0,6.095900261651268
2010-01-02 21:00:00,-17.79,0.0,2.0,0.0,0.0,999.8,-13.36,3.6,-5.0,6.161168720299744
2010-01-03 00:00:00,-18.55,0.0,2.0,0.0,0.0,1000.6,-15.26,2.1,-4.8,5.239274758971894
2010-01-03 03:00:00,-19.36,0.0,4.0,0.0,0.0,1000.9,-16.06,2.1,-4.1,4.606517122512408
2010-01-03 06:00:00,-19.79,0.0,6.0,0.0,0.0,1000.8,-16.46,2.0,-2.9,3.522782990761708
2010-01-03 06:00:00,-18.27,0.0,0.0,0.0,0.0,1001.8,-15.36,1.5,-3.1,3.443835071544513
2010-01-03 09:00:00,-18.54,1.0,4.0,0.0,0.0,1001.7,-15.76,2.2,-2.5,3.3301651610693423
2010-01-03 12:00:00,-18.81,9.0,6.0,0.0,0.0,1001.6,-15.96,2.5,-3.0,3.9051248379533265
2010-01-03 15:00:00,-18.41,42.0,7.0,1.0,0.0,1001.6,-14.76,1.5,-3.9,4.178516483155236
2010-01-03 18:00:00,-15.09,6.0,5.0,1.0,0.0,1000.5,-10.66,2.1,-2.9,3.5805027579936315
2010-01-03 21:00:00,-14.21,1.0,6.0,0.0,0.0,999.9,-10.16,3.6,-3.0,4.686149805543993
2010-01-04 00:00:00,-15.61,-9999.0,0.0,0.0,0.0,999.9,-12.96,2.6,-3.9,4.6872166581031856
2010-01-04 03:00:00,-16.71,0.0,0.0,0.0,0.0,999.9,-13.86,2.4,-3.7,4.41021541423999
2010-01-04 06:00:00,-16.84,0.0,4.0,0.0,0.0,999.2,-14.26,3.1,-3.5,4.6754678910243825
2010-01-04 06:00:00,-15.51,0.0,8.0,0.0,0.0,999.8,-13.66,2.7,-3.5,4.420407221060069
2010-01-04 09:00:00,-15.94,0.0,8.0,0.0,0.0,999.5,-14.06,3.4,-3.5,4.87954915950234
2010-01-04 12:00:00,-16.27,0.0,6.0,0.0,0.0,999.3,-14.36,3.9,-3.7,5.375872022286245
2010-01-04 15:00:00,-15.94,1.0,13.0,1.0,0.0,999.1,-13.46,4.0,-4.3,5.8728187440104085
2010-01-04 18:00:00,-13.67,9.0,5.0,21.0,0.0,997.9,-10.56,4.3,-4.1,5.941380311005179
2010-01-04 21:00:00,-12.63,70.0,14.0,91.0,0.0,996.8,-9.96,4.4,-3.9,5.879625838435639
2010-01-05 00:00:00,-13.23,90.0,86.0,73.0,0.0,997.2,-11.46,4.3,-3.8,5.738466694161429
2010-01-05 03:00:00,-13.51,95.0,99.0,86.0,0.03,996.9,-11.66,3.9,-4.2,5.73149195236284
2010-01-05 06:00:00,-13.88,97.0,101.0,96.0,0.03,996.5,-11.96,3.9,-3.6,5.30754180388624
2010-01-05 06:00:00,-13.59,91.0,99.0,67.0,0.0,997.0,-11.86,4.3,-3.6,5.608029957123982
2010-01-05 09:00:00,-14.16,94.0,100.0,65.0,0.02,996.2,-12.46,4.4,-3.6,5.685068161420759
2010-01-05 12:00:00,-14.64,50.0,100.0,15.0,0.03,996.5,-12.86,4.0,-3.5,5.315072906367325
2010-01-05 15:00:00,-14.24,6.0,100.0,0.0,0.03,997.3,-12.16,3.9,-3.1,4.981967482832459
2010-01-05 18:00:00,-11.73,0.0,98.0,0.0,0.01,996.8,-9.36,4.6,-2.7,5.333854141237834
2010-01-05 21:00:00,-10.75,0.0,96.0,0.0,0.03,995.6,-8.46,4.3,-3.0,5.243090691567332
2010-01-06 00:00:00,-11.43,0.0,100.0,0.0,0.03,996.1,-9.86,3.7,-3.4,5.024937810560445
2010-01-06 03:00:00,-12.14,0.0,100.0,0.0,0.02,996.1,-10.36,2.8,-3.2,4.25205832509386
2010-01-06 06:00:00,-13.25,0.0,76.0,0.0,0.0,995.9,-11.66,2.7,-2.2,3.4828149534536
2010-01-06 06:00:00,-11.12,0.0,100.0,0.0,0.0,995.8,-9.86,2.8,-2.0,3.4409301068170506
2010-01-06 09:00:00,-11.82,0.0,100.0,0.0,0.05,995.8,-10.36,3.3,-1.4,3.584689665786984
2010-01-06 12:00:00,-12.56,0.0,100.0,0.0,0.04,996.0,-11.06,3.6,-1.2,3.7947331922020555
2010-01-06 15:00:00,-12.39,20.0,99.0,4.0,0.0,995.9,-10.76,2.2,-1.6,2.720294101747089
2010-01-06 18:00:00,-10.25,2.0,49.0,16.0,0.0,995.0,-7.86,2.3,-0.3,2.3194827009486403
2010-01-06 21:00:00,-9.45,48.0,1.0,33.0,0.0,992.7,-7.16,1.8,-0.1,1.8027756377319943
2010-01-07 00:00:00,-11.7,70.0,-9999.0,87.0,0.0,992.8,-10.36,1.4,-0.8,1.6124515496597098
2010-01-07 03:00:00,-10.07,90.0,68.0,100.0,0.02,992.5,-8.66,0.1,0.1,0.14142135623730953
2010-01-07 06:00:00,-9.4,100.0,100.0,100.0,0.66,991.7,-8.06,0.7,0.1,0.7071067811865475
2010-01-07 06:00:00,-8.48,100.0,99.0,100.0,0.0,992.5,-7.46,0.7,1.0,1.2206555615733703
2010-01-07 09:00:00,-8.26,100.0,100.0,100.0,1.27,990.2,-7.46,-0.5,2.1,2.1587033144922905
2010-01-07 12:00:00,-7.98,98.0,100.0,100.0,1.11,988.1,-7.26,-0.7,2.4,2.5
2010-01-07 15:00:00,-7.3,84.0,100.0,100.0,2.06,986.5,-6.66,0.7,1.3,1.4764823060233403
2010-01-07 18:00:00,-6.97,2.0,100.0,72.0,0.79,985.9,-5.96,3.6,-2.5,4.382921400162226
2010-01-07 21:00:00,-7.72,1.0,100.0,8.0,0.43,985.7,-6.56,5.2,-2.9,5.953990258641679
2010-01-08 00:00:00,-8.24,1.0,100.0,36.0,0.24,986.8,-7.36,5.2,-1.3,5.360037313302959
2010-01-08 03:00:00,-6.13,0.0,100.0,31.0,0.67,987.0,-5.46,5.3,-4.4,6.888396039717811
2010-01-08 06:00:00,-6.92,0.0,100.0,5.0,0.53,989.6,-6.06,6.9,-6.6,9.548298277703731
2010-01-08 06:00:00,-9.18,0.0,98.0,6.0,0.0,987.6,-8.26,3.2,-2.9,4.318564576337837
2010-01-08 09:00:00,-8.78,0.0,92.0,0.0,0.25,988.8,-7.96,5.3,-2.0,5.664803615307419
2010-01-08 12:00:00,-4.15,0.0,100.0,0.0,0.63,990.7,-3.46,2.7,-7.2,7.689603370785777
2010-01-08 15:00:00,-6.41,2.0,100.0,1.0,0.18,994.4,-5.56,4.3,-7.5,8.645229898620395
2010-01-08 18:00:00,-7.23,26.0,100.0,1.0,0.1,996.1,-6.36,4.0,-7.1,8.149233092751732
2010-01-08 21:00:00,-8.17,34.0,100.0,0.0,0.08,997.2,-7.16,3.8,-5.6,6.767569726275452
2010-01-09 00:00:00,-10.2,16.0,100.0,0.0,0.07,999.0,-9.16,2.6,-5.0,5.635601121442147
2010-01-09 03:00:00,-12.09,4.0,100.0,0.0,0.02,1000.0,-10.96,2.1,-3.8,4.341658669218482
2010-01-09 06:00:00,-15.08,6.0,54.0,0.0,0.01,1000.8,-13.66,2.6,-3.3,4.201190307520002
2010-01-09 06:00:00,-11.59,0.0,100.0,0.0,0.0,1001.6,-9.86,2.3,-3.8,4.441846462902562
2010-01-09 09:00:00,-12.74,0.0,100.0,0.0,0.02,1001.7,-11.16,2.5,-3.6,4.382921400162226
2010-01-09 12:00:00,-13.99,0.0,100.0,0.0,0.01,1002.3,-12.36,2.4,-3.4,4.161730409336962
2010-01-09 15:00:00,-14.16,0.0,100.0,0.0,0.0,1003.7,-12.36,2.4,-3.5,4.243819034784589
2010-01-09 18:00:00,-11.49,0.0,46.0,0.0,0.0,1003.4,-9.06,2.3,-2.8,3.623534186398688
2010-01-09 21:00:00,-10.81,0.0,9.0,0.0,0.0,1003.0,-8.56,2.9,-3.3,4.393176527297759
2010-01-10 00:00:00,-13.33,0.0,5.0,0.0,0.0,1004.2,-11.86,2.5,-2.8,3.7536648758246915
2010-01-10 03:00:00,-15.14,0.0,2.0,0.0,0.0,1004.9,-13.26,2.3,-2.4,3.3241540277189316
2010-01-10 06:00:00,-16.1,0.0,0.0,0.0,0.0,1004.7,-13.96,2.8,-1.5,3.176476034853718
2010-01-10 06:00:00,-17.23,0.0,3.0,0.0,0.0,1005.7,-15.26,1.8,-2.1,2.7658633371878665
2010-01-10 09:00:00,-17.23,0.0,0.0,0.0,0.0,1005.6,-15.16,2.6,-1.4,2.9529646120466806
2010-01-10 12:00:00,-16.89,0.0,0.0,0.0,0.0,1004.9,-14.96,3.3,0.1,3.301514803843836
2010-01-10 15:00:00,-14.64,0.0,0.0,0.0,0.0,1004.4,-12.56,3.4,1.2,3.6055512754639887
2010-01-10 18:00:00,-10.66,0.0,0.0,0.0,0.0,1003.1,-8.36,3.5,3.2,4.742362280551752
2010-01-10 21:00:00,-9.09,20.0,0.0,0.0,0.0,1000.4,-7.26,4.2,4.3,6.010823570859487
2010-01-11 00:00:00,-10.78,2.0,0.0,6.0,0.0,999.2,-9.56,3.3,5.7,6.586349520030046
2010-01-11 03:00:00,-10.36,80.0,0.0,62.0,0.0,997.9,-9.16,4.3,5.3,6.8249542123006215
2010-01-11 06:00:00,-8.45,68.0,0.0,100.0,0.0,994.9,-7.26,5.3,5.2,7.424957912338629
2010-01-11 06:00:00,-9.09,100.0,26.0,99.0,0.0,995.0,-7.86,4.8,5.0,6.931089380465382
2010-01-11 09:00:00,-7.62,84.0,100.0,66.0,0.32,993.1,-6.56,5.8,2.9,6.48459713474939
2010-01-11 12:00:00,-6.71,100.0,100.0,100.0,0.15,992.6,-5.96,4.6,1.0,4.7074409183759265
2010-01-11 15:00:00,-5.18,92.0,100.0,100.0,0.12,993.0,-4.56,4.3,-0.4,4.318564576337836
2010-01-11 18:00:00,-4.06,94.0,100.0,100.0,0.2,993.8,-2.86,3.3,-4.2,5.341348144429457
2010-01-11 21:00:00,-5.26,29.0,100.0,21.0,0.12,994.7,-4.06,2.1,-5.4,5.79396237474839
2010-01-12 00:00:00,-6.53,1.0,100.0,-9999.0,0.04,998.2,-5.56,2.2,-5.3,5.738466694161429
2010-01-12 03:00:00,-6.51,3.0,100.0,1.0,0.02,999.4,-5.66,2.3,-5.2,5.6859475903318
2010-01-12 06:00:00,-6.56,-9999.0,100.0,1.0,0.03,1000.2,-5.76,2.9,-5.2,5.953990258641679
2010-01-12 06:00:00,-6.39,1.0,100.0,1.0,0.0,1000.0,-5.66,3.6,-5.0,6.161168720299744
2010-01-12 09:00:00,-6.99,0.0,100.0,0.0,0.07,1001.5,-6.26,3.4,-4.9,5.964059020499379
2010-01-12 12:00:00,-7.62,0.0,100.0,0.0,0.08,1002.7,-6.86,3.3,-4.4,5.5
2010-01-12 15:00:00,-7.36,0.0,100.0,0.0,0.03,1003.8,-6.56,2.1,-2.7,3.4205262752974135
2010-01-12 18:00:00,-5.09,22.0,90.0,0.0,0.01,1003.3,-4.16,3.1,-0.6,3.157530680769389
2010-01-12 21:00:00,-5.01,71.0,78.0,0.0,0.0,1001.9,-3.86,3.0,-0.3,3.014962686336267
2010-01-13 00:00:00,-8.49,11.0,16.0,2.0,0.0,1001.8,-7.66,2.5,1.2,2.773084924772409
2010-01-13 03:00:00,-8.82,3.0,0.0,0.0,0.0,1001.2,-7.96,3.0,2.2,3.720215047547655
2010-01-13 06:00:00,-8.64,-9999.0,0.0,0.0,0.0,999.9,-7.66,3.1,3.5,4.6754678910243825
2010-01-13 06:00:00,-8.38,2.0,0.0,0.0,0.0,1000.3,-7.56,2.4,3.3,4.080441152620633
2010-01-13 09:00:00,-8.09,8.0,0.0,0.0,0.0,999.1,-7.16,2.7,4.4,5.1623637996561245
2010-01-13 12:00:00,-7.97,0.0,0.0,0.0,0.0,998.2,-6.96,2.7,4.6,5.333854141237834
2010-01-13 15:00:00,-6.43,0.0,0.0,0.0,0.0,997.5,-5.06,2.9,5.2,5.953990258641679
2010-01-13 18:00:00,-2.54,0.0,0.0,0.0,0.0,995.5,-0.76,3.3,5.8,6.673080248281149
2010-01-13 21:00:00,-1.05,0.0,0.0,0.0,0.0,993.6,0.34,2.8,5.4,6.0827625302982185
2010-01-14 00:00:00,-2.99,0.0,0.0,0.0,0.0,993.9,-2.26,2.5,4.9,5.500909015790027
2010-01-14 03:00:00,-3.57,0.0,0.0,0.0,0.0,993.4,-2.76,2.4,5.0,5.546169849544818
2010-01-14 06:00:00,-3.7,0.0,0.0,0.0,0.0,993.5,-2.86,2.6,5.2,5.813776741499454
2010-01-14 06:00:00,-4.36,0.0,2.0,0.0,0.0,992.7,-2.96,2.6,5.0,5.635601121442147
2010-01-14 09:00:00,-4.23,10.0,0.0,0.0,0.0,992.0,-2.96,2.6,5.1,5.724508712544683
2010-01-14 12:00:00,-4.22,64.0,4.0,0.0,0.0,992.2,-3.26,1.9,4.3,4.701063709417262
2010-01-14 15:00:00,-2.67,45.0,57.0,0.0,0.01,992.4,-2.06,1.7,4.3,4.623851208678757
2010-01-14 18:00:00,0.72,15.0,99.0,0.0,0.08,992.4,0.94,2.3,4.5,5.053711507397312
2010-01-14 21:00:00,1.07,46.0,100.0,1.0,0.14,991.4,1.24,1.8,4.4,4.7539457296018846
2010-01-15 00:00:00,0.79,84.0,100.0,1.0,0.22,992.6,1.14,2.3,4.0,4.6141087980237305
2010-01-15 03:00:00,0.8,95.0,100.0,0.0,0.22,993.2,1.04,2.8,2.4,3.6878177829171546
2010-01-15 06:00:00,0.71,65.0,100.0,0.0,0.2,993.9,0.94,2.7,0.8,2.8160255680657453
2010-01-15 06:00:00,1.28,76.0,100.0,2.0,0.0,994.5,1.54,3.0,0.9,3.132091952673165
2010-01-15 09:00:00,0.93,46.0,100.0,0.0,0.11,995.0,1.24,2.5,-0.5,2.549509756796392
2010-01-15 12:00:00,0.4,30.0,100.0,0.0,0.09,996.0,0.74,1.1,-2.2,2.459674775249769
2010-01-15 15:00:00,-0.25,41.0,100.0,0.0,0.08,997.9,0.54,0.2,-2.8,2.8071337695236402
2010-01-15 18:00:00,-0.15,37.0,100.0,0.0,0.02,997.4,1.64,-0.3,-3.0,3.014962686336267
2010-01-15 21:00:00,-0.59,45.0,99.0,0.0,0.01,997.5,1.54,0.5,-0.7,0.8602325267042626
2010-01-16 00:00:00,-1.07,17.0,101.0,0.0,0.02,997.7,0.14,0.3,-2.5,2.5179356624028344
2010-01-16 03:00:00,-1.78,43.0,92.0,2.0,0.0,997.2,-0.66,-1.0,-1.0,1.4142135623730951
2010-01-16 06:00:00,-2.42,77.0,20.0,-9999.0,0.0,998.0,-1.76,1.4,2.0,2.4413111231467406
2010-01-16 06:00:00,-2.61,97.0,4.0,0.0,0.0,996.3,-1.96,0.2,0.0,0.2
2010-01-16 09:00:00,-2.06,99.0,1.0,0.0,0.0,997.1,-1.26,1.8,1.0,2.0591260281974
2010-01-16 12:00:00,-2.66,99.0,1.0,2.0,0.0,995.8,-1.96,1.1,-1.7,2.0248456731316584
2010-01-16 15:00:00,-2.25,100.0,0.0,2.0,0.0,995.7,-0.26,-0.5,1.5,1.5811388300841898
2010-01-16 18:00:00,-0.9,100.0,0.0,2.0,0.0,993.8,2.54,0.7,1.7,1.8384776310850235
2010-01-16 21:00:00,-0.05,100.0,1.0,3.0,0.0,991.5,2.14,0.1,0.1,0.14142135623730953
2010-01-17 00:00:00,-1.75,100.0,1.0,1.0,0.0,990.6,-0.46,-0.9,-1.4,1.6643316977093237
2010-01-17 03:00:00,-1.66,100.0,4.0,2.0,0.0,988.7,-0.46,-2.4,0.0,2.4
2010-01-17 06:00:00,-1.39,100.0,2.0,96.0,0.0,985.6,-0.36,-1.3,-1.4,1.9104973174542799
2010-01-17 06:00:00,-2.91,100.0,2.0,2.0,0.0,987.1,-1.66,-1.3,-0.3,1.3341664064126335
2010-01-17 09:00:00,-3.05,100.0,1.0,3.0,0.0,985.8,-0.96,-0.2,-2.3,2.3086792761230392
2010-01-17 12:00:00,-3.78,100.0,-9999.0,87.0,0.0,984.5,-1.56,-1.1,-2.9,3.1016124838541645
2010-01-17 15:00:00,-3.25,100.0,1.0,71.0,0.0,984.3,0.24,0.8,-3.0,3.1048349392520045
2010-01-17 18:00:00,-2.12,94.0,-9999.0,7.0,0.0,983.7,2.44,1.8,-2.9,3.4132096331752027
2010-01-17 21:00:00,-2.01,84.0,0.0,0.0,0.0,983.2,2.34,2.3,-2.4,3.3241540277189316
2010-01-18 00:00:00,-3.55,20.0,0.0,0.0,0.0,984.9,-1.36,2.4,-1.9,3.061045573002793
2010-01-18 03:00:00,-3.27,0.0,0.0,0.0,0.0,986.1,-1.76,2.6,-0.5,2.6476404589747453
2010-01-18 06:00:00,-2.37,0.0,0.0,0.0,0.0,986.8,-1.46,3.1,0.4,3.125699921617557
2010-01-18 06:00:00,-2.95,0.0,0.0,0.0,0.0,986.8,-2.06,3.4,-0.6,3.4525353003264136
2010-01-18 09:00:00,-3.34,4.0,1.0,0.0,0.0,986.8,-2.46,2.9,-0.7,2.9832867780352594
2010-01-18 12:00:00,-3.77,14.0,1.0,6.0,0.0,987.9,-2.96,3.0,-0.2,3.0066592756745814
2010-01-18 15:00:00,-2.5,88.0,0.0,77.0,0.0,988.9,-0.96,2.6,0.3,2.6172504656604803
2010-01-18 18:00:00,-0.42,84.0,0.0,91.0,0.0,988.3,2.14,2.5,0.2,2.5079872407968904
2010-01-18 21:00:00,0.14,92.0,0.0,65.0,0.0,987.4,2.34,2.2,1.1,2.459674775249769
2010-01-19 00:00:00,-1.01,100.0,0.0,99.0,0.17,988.2,0.34,2.2,-0.7,2.3086792761230392
2010-01-19 03:00:00,-1.43,95.0,2.0,100.0,0.13,988.4,-0.26,1.1,-1.4,1.7804493814764857
2010-01-19 06:00:00,-1.98,19.0,4.0,86.0,0.02,988.5,-0.66,0.6,-2.3,2.3769728648009423
2010-01-19 06:00:00,-3.11,50.0,0.0,72.0,0.0,987.9,-2.16,0.1,-1.5,1.503329637837291
2010-01-19 09:00:00,-3.69,0.0,1.0,0.0,0.0,987.3,-2.66,0.3,-1.9,1.9235384061671343
2010-01-19 12:00:00,-4.38,0.0,3.0,0.0,0.0,987.4,-3.56,-0.6,-2.5,2.5709920264364885
2010-01-19 15:00:00,-3.9,0.0,0.0,0.0,0.0,988.6,-2.16,-1.3,-2.5,2.8178005607210737
2010-01-19 18:00:00,-2.1,0.0,0.0,0.0,0.0,988.6,0.94,-1.1,-1.9,2.195449840010015
2010-01-19 21:00:00,-1.8,52.0,2.0,0.0,0.0,987.3,1.44,-1.4,-2.0,2.4413111231467406
2010-01-20 00:00:00,-3.55,74.0,4.0,0.0,0.0,987.8,-2.16,-2.3,-1.8,2.9206163733020465
2010-01-20 03:00:00,-4.56,2.0,3.0,0.0,0.0,988.0,-3.06,-3.2,-1.7,3.623534186398688
2010-01-20 06:00:00,-5.3,2.0,13.0,0.0,0.0,987.9,-3.66,-3.5,-0.8,3.5902646142032486
2010-01-20 06:00:00,-5.77,58.0,17.0,2.0,0.0,986.5,-4.06,-3.9,-0.4,3.920459156782532
2010-01-20 09:00:00,-5.74,100.0,16.0,9.0,0.0,985.3,-3.96,-4.9,-1.1,5.021951811795889
2010-01-20 12:00:00,-5.09,100.0,26.0,93.0,0.0,984.6,-3.16,-5.8,-1.3,5.943904440685433
2010-01-20 15:00:00,-3.69,100.0,76.0,100.0,0.1,984.2,-1.66,-7.4,-0.7,7.433034373659253
2010-01-20 18:00:00,-1.09,96.0,80.0,100.0,2.32,982.5,0.14,-6.8,1.1,6.888396039717809
2010-01-20 21:00:00,-0.11,33.0,100.0,66.0,1.44,979.7,0.54,-7.6,1.0,7.66550715869472
2010-01-21 00:00:00,0.29,3.0,100.0,22.0,1.56,980.7,0.74,-7.0,1.3,7.119691004531026
2010-01-21 03:00:00,0.79,2.0,100.0,13.0,0.55,980.5,1.04,-6.5,1.9,6.772001181334804
2010-01-21 06:00:00,0.97,2.0,100.0,1.0,0.33,979.3,1.34,-5.6,1.1,5.7070132293521105
2010-01-21 06:00:00,0.36,49.0,100.0,4.0,0.0,981.1,0.74,-7.4,0.3,7.40607858451421
2010-01-21 09:00:00,0.67,24.0,100.0,0.0,0.23,979.2,0.94,-7.5,0.9,7.553806987208503
2010-01-21 12:00:00,0.96,90.0,100.0,2.0,0.36,978.8,1.24,-6.9,-0.5,6.918092222571191
2010-01-21 15:00:00,1.51,100.0,100.0,4.0,0.49,978.8,1.74,-7.5,-0.9,7.553806987208503
2010-01-21 18:00:00,2.04,100.0,100.0,12.0,0.23,976.9,2.54,-7.6,-2.3,7.940403012442126
2010-01-21 21:00:00,1.84,100.0,100.0,22.0,0.4,975.3,2.44,-7.6,-3.5,8.367197858303577
2010-01-22 00:00:00,1.55,100.0,100.0,64.0,2.02,977.3,2.24,-6.7,-4.0,7.803204469959764
2010-01-22 03:00:00,1.59,100.0,100.0,100.0,0.35,978.0,2.24,-5.8,-4.3,7.2201108024738785
2010-01-22 06:00:00,1.33,90.0,100.0,100.0,0.06,979.3,1.84,-3.6,-3.2,4.816637831516919
2010-01-22 06:00:00,0.35,41.0,100.0,23.0,0.0,980.2,0.94,-1.3,-5.3,5.457105459856901
2010-01-22 09:00:00,-0.06,71.0,100.0,2.0,0.11,980.6,0.64,-2.2,-5.4,5.830951894845301
2010-01-22 12:00:00,-0.03,99.0,100.0,0.0,0.02,980.6,0.64,-3.1,-3.7,4.8270073544588685
2010-01-22 15:00:00,-0.03,26.0,100.0,0.0,0.04,983.1,0.74,-0.8,-3.4,3.492849839314596
2010-01-22 18:00:00,0.93,24.0,100.0,0.0,0.06,983.8,1.94,-1.5,-3.0,3.3541019662496847
2010-01-22 21:00:00,1.38,26.0,100.0,2.0,0.03,983.0,2.24,-4.0,-1.8,4.386342439892261
2010-01-23 00:00:00,0.84,40.0,100.0,38.0,0.06,983.8,1.34,-3.6,-0.4,3.6221540552549665
2010-01-23 03:00:00,1.3,93.0,100.0,78.0,0.1,984.4,1.74,-3.4,0.8,3.492849839314596
2010-01-23 06:00:00,2.26,89.0,100.0,6.0,0.18,983.6,2.64,-4.3,2.0,4.742362280551752
2010-01-23 06:00:00,1.41,97.0,100.0,8.0,0.0,985.4,1.84,-4.0,2.5,4.716990566028302
2010-01-23 09:00:00,2.38,89.0,100.0,11.0,0.1,983.8,2.74,-3.3,3.6,4.883646178829912
2010-01-23 12:00:00,3.1,97.0,100.0,3.0,0.1,982.8,3.54,-3.1,4.5,5.464430436925699
2010-01-23 15:00:00,4.23,100.0,100.0,44.0,0.02,982.1,4.74,-3.1,5.7,6.488451279003334
2010-01-23 18:00:00,5.58,100.0,100.0,98.0,0.22,980.2,6.14,-2.3,6.6,6.98927750200262
2010-01-23 21:00:00,6.59,100.0,100.0,100.0,0.16,976.7,7.24,-3.9,7.3,8.276472678623424
2010-01-24 00:00:00,6.94,100.0,100.0,98.0,0.14,974.3,7.64,-4.7,7.2,8.598255637046389
2010-01-24 03:00:00,6.89,100.0,100.0,100.0,0.39,971.0,7.84,-4.6,7.6,8.883692925805123
2010-01-24 06:00:00,6.23,100.0,100.0,100.0,15.16,966.4,7.04,-3.4,6.9,7.692203845452875
2010-01-24 06:00:00,4.78,100.0,90.0,100.0,0.0,966.9,5.74,-5.4,4.2,6.841052550594827
2010-01-24 09:00:00,6.46,100.0,100.0,100.0,10.75,958.9,7.34,-8.4,8.4,11.879393923933996
2010-01-24 12:00:00,5.67,6.0,100.0,42.0,3.62,960.7,6.94,7.1,9.9,12.182774724995944
2010-01-24 15:00:00,5.59,78.0,100.0,95.0,2.93,964.6,6.64,6.9,8.1,10.64048871058092
2010-01-24 18:00:00,3.85,98.0,100.0,99.0,0.68,967.2,5.34,7.8,4.6,9.055385138137416
2010-01-24 21:00:00,2.13,55.0,100.0,100.0,0.09,968.1,3.94,7.5,2.7,7.971198153351853
2010-01-25 00:00:00,0.68,61.0,100.0,100.0,0.08,970.2,2.54,7.2,0.6,7.224956747275377
2010-01-25 03:00:00,-0.88,70.0,59.0,42.0,0.0,970.7,1.14,6.1,0.2,6.103277807866851
2010-01-25 06:00:00,-2.03,28.0,73.0,2.0,0.0,970.1,-0.56,4.9,1.7,5.186520991955977
2010-01-25 06:00:00,-2.13,31.0,95.0,68.0,0.0,968.7,-0.56,5.2,0.1,5.200961449578338
2010-01-25 09:00:00,-3.08,34.0,100.0,3.0,0.13,968.0,-1.06,5.4,2.1,5.79396237474839
2010-01-25 12:00:00,-3.3,2.0,100.0,1.0,0.26,967.8,-1.06,5.9,3.1,6.664833081180652
2010-01-25 15:00:00,-3.16,1.0,100.0,1.0,0.28,968.3,-0.46,7.3,3.0,7.892401408950257
2010-01-25 18:00:00,-3.04,-9999.0,100.0,1.0,0.3,968.2,-0.06,8.6,2.7,9.013878188659973
2010-01-25 21:00:00,-3.14,0.0,100.0,62.0,0.62,970.0,-1.06,9.7,1.8,9.865596788841513
2010-01-26 00:00:00,-4.02,0.0,100.0,100.0,0.76,973.2,-2.16,9.6,0.4,9.608329719571449
2010-01-26 03:00:00,-5.61,25.0,100.0,72.0,0.26,975.6,-3.36,9.4,-0.6,9.419129471453294
2010-01-26 06:00:00,-6.69,43.0,100.0,100.0,0.43,977.2,-4.46,9.5,0.2,9.502105029939418
2010-01-26 06:00:00,-6.82,47.0,100.0,95.0,0.0,976.1,-4.46,9.4,-0.4,9.408506789071259
2010-01-26 09:00:00,-8.36,0.0,100.0,7.0,0.19,978.2,-5.56,8.8,-2.2,9.070832376358856
2010-01-26 12:00:00,-9.53,0.0,100.0,1.0,0.15,981.3,-6.56,7.7,-2.5,8.095677859203638
2010-01-26 15:00:00,-9.75,0.0,100.0,0.0,0.16,985.3,-6.56,7.6,-1.8,7.810249675906653
2010-01-26 18:00:00,-9.52,0.0,100.0,0.0,0.13,987.6,-5.56,8.1,-1.8,8.297590011563598
2010-01-26 21:00:00,-9.24,0.0,100.0,0.0,0.09,988.8,-5.26,7.2,-2.1,7.5
2010-01-27 00:00:00,-9.01,0.0,100.0,0.0,0.04,991.1,-6.06,6.2,-1.2,6.315061361538778
2010-01-27 03:00:00,-8.93,0.0,100.0,0.0,0.04,992.0,-6.26,5.1,-0.8,5.162363799656123
2010-01-27 06:00:00,-9.31,28.0,98.0,0.0,0.01,993.3,-6.86,5.5,0.0,5.5
2010-01-27 06:00:00,-9.12,0.0,97.0,0.0,0.0,992.9,-6.86,5.3,0.4,5.315072906367325
2010-01-27 09:00:00,-9.79,31.0,41.0,12.0,0.0,993.0,-8.06,4.1,0.3,4.110960958218893
2010-01-27 12:00:00,-9.98,97.0,1.0,98.0,0.0,994.1,-7.96,3.7,1.3,3.921734310225516
2010-01-27 15:00:00,-9.35,72.0,2.0,100.0,0.01,995.3,-5.86,3.7,2.3,4.356604182158393
2010-01-27 18:00:00,-7.61,2.0,26.0,98.0,0.01,993.8,-1.96,3.4,3.7,5.024937810560445
2010-01-27 21:00:00,-6.11,0.0,61.0,100.0,0.05,992.5,-0.66,3.2,2.8,4.25205832509386
2010-01-28 00:00:00,-4.75,0.0,101.0,68.0,0.08,992.0,-1.86,2.3,3.0,3.78021163428716
2010-01-28 03:00:00,-3.81,0.0,51.0,1.0,0.0,992.2,-2.36,5.0,0.8,5.063595560468865
